,Phrase,Classe réelle,Classe prédite
6525,je pens au travail que nou avon fait avec l allemagn a l attelag solid que nou avon realis avec nom ,1,-1
6526,il revient aujourd hui aux gouvern de repondr a cett exig en contribu a l emerg d une cultur de transpar et de confianc ,-1,-1
6527,voila d abord l europ que nou voulon et pour laquel nou travaillon ,-1,-1
6528,tout paix a laquel vou n auriez pa librement adher et qui meconnaitrait vo droit souverain serait une paix manque ,-1,-1
6529,votr pay devient l une de tout premier destin de investiss en europ ,-1,-1
6530,comm il serait morn ennuyeux detest un pay qui abolirait se differ parfoi d autorit de command et par refu de la diversit et comm il serait voue a sa pert si le debat le libr debat la defens legitim de interet de base individuel ou collectif professionnel si tout cela ne pouvait plu etr affirm demain ,1,-1
6531,je sai vou en avez port tout a l heur temoignag que votr mobilis en dehor du sujet qui nou reunit ce matin est activ sur beaucoup de front et je vou en felicit tre sincer ,-1,-1
6532,ce chiffr impressionn temoign de votr courag et de votr devouement au servic de la communaut ,-1,-1
6533,ell sait reagir aux problem que j evoquai en introduct et qui touchent au developp spontan et naturel que la vie modern incit et qui concern l egoism ,-1,-1
6534,il ne serait pa accept que de francai puissent craindr de ne pa etr bien soign pour la seul raison qu il habit une region ou l offr de soin serait insuffisant mal coordonne ou de moindr qualit le presid l a dit a just titr ,-1,-1
6535,l accroiss de effectif dan certain activit je pens par exempl aux architect et aux profess de sant se traduit par une concurr qui etait inconnu jusqu ici ,-1,-1
6536,il doivent savoir qu il peuvent fair le choix du travail independ et s il en ont le gout acced a de vrai et bon et beaux metier ,-1,-1
6537,car il faut un immens courag pour se battr a l heur ou regnent partout la peur et la delat ,-1,-1
6538,cett cohes national si longtemp reve poursuivi dan l ombr par le federateur de la resist au premier rang desquel nom permet a la franc de recouvr sa place et son honneur ,-1,-1
6539,aussi je sui tre heureux en vou adress me tre vive et tre sincer felicit de vou remettr le insign de votr nouveau rang dan no deux ordr nationaux ,-1,-1
6540,ell ont su fair le choix de la modernit ,-1,-1
6541,si la politiqu familial ne peut se resum a de consider demographiqu une politiqu demographiqu pass necessair par une politiqu familial ambitieus ,-1,-1
6542,je ne pens pa que le historien aient jamai reper cet age d or meme aux temp prehistoriqu ,1,-1
6543,ramen no impot et no deficit dan la norm europeenn ,-1,-1
6544,je voudrai dire que ce que j ai dit et exprim en arriv jusqu ici a chacun et a chacun de ceux que j ai deja salu je voudrai le dire collectiv a vou tout et a vou tou ,-1,-1
6545,c est une tradit a laquel je sui tre attach d accueillir dan cett maison de la republiqu le champion que notr pay veut honor ce qui est la moindr de chose ,-1,-1
6546,j avou en second lieu avoir ete intrigu par la bell figur de savant qu a ete nom ,-1,-1
6547,eviton que l imaginair de jeun europeen soit peupl exclusiv de refer exterieur ,1,-1
6548,c est un ouvrag modern util non seulement pour la region mai pour notr pay qui prendra ainsi dan la conquet de march une part important qui san cela serait san aucun dout alle a l exterieur a l etrang ,-1,-1
6549,c est lui qui a liber le geni de vo paysan de vo entrepreneur de vo intellectuel mobilis ver un seul but restaur la chine dan son prestig et sa puissanc ,-1,-1
6550,mai san la ruptur et l heritag revolutionnair notr pay n aurait jamai merit ce titr si difficil chaqu jour a porter de patri de droit de l homm et notr republiqu ne serait peut etr pa ce qu ell est laiqu et pluralist social et democratiqu ,1,-1
6551,il faut que notr system de protect social s adapt aux evolut familial ,-1,-1
6552,avec l euro le economi europeenn ne se concurrenc plu par la valeur de leur monnai mai principal par l ecol par le equip par le servic public ,-1,-1
6553,on a realis et on gere de tre grand equip accelerateur de particul microscop electroniqu telescop bibliothequ de tout sort ,1,-1
6554,j ai personnel rencontr dan le cadr de cett concert pour la prepar d evian de nombreus entrepris francais pour le incit dan cet esprit a adher a la demarch du pact mondial que le secretair gener de nation uni m nom a lanc et pour lequel il a charg d une mission particulier un francai nom qui de surcroit travail avec moi ,-1,-1
6555,ell sait la determin et le courag de son peupl ,-1,-1
6556,ell doit contribu a la stabilit du mond comm le command son histoir le niveau de son developp et se interet ,-1,-1
6557,il n y aura d ailleur d europ veritabl uni que si ell se retrouv autour de quelqu theme simpl celui de la democrati qui signifi vou en avez fait l enumer tout a l heur dan votr propr toast la libert d ecrir de penser de s associ d aller de venir le droit de associ aux droit sociaux conqui par le class ouvrier tout le long du xixem siecl et par une parti du xxeme siecl ,1,1
6558,nou ne consacron plu desormai au travail que la moiti de notr exist ,-1,-1
6559,notr forc nucleair peut hypothes tragiqu mai qui sert de base a notr raisonn detruir un territoir a porte de km sur une superfici pour le moin egal a cell de notr propr territoir ,1,-1
6560,nou ne le releveron pa seul chacun de notr cote ,-1,1
6561,alor ce soir j ai le tre grand privileg de rencontr un certain nombr d entr eux ici en mauritani et je voudrai donc leur dire au nom du gouvern et en mon nom personnel et tout simplement au nom de la franc me sentiment d estim de reconnaiss et d amiti ,-1,-1
6562,capacit de mutat lucid raisonne ou intuit en un mot intelligent ,-1,-1
6563,j ai pu envoy ici d abord estamp ou plu exact objet dont un grand nombr d estamp auxquel j ai ajout un certain nombr d objet pour mettr un peu de variet dan la present de chose car le estamp cela a quand meme quelqu chose d un petit peu sever meme si cela faisait rever baudelair qui parl de l enfant amoureux de cart et d estamp dan un poem de fleur du mal ,1,1
6564,je souhait pour l avenir que le condit de la reduct du temp de travail soient revu en faveur de petit entrepris pour en limit le cout empech le injustic et evit de creer de obstacl a l activit ,-1,-1
6565,il ont partag avec vou vo joi et aussi parfoi bien sur vo decept ,-1,-1
6566,tou le massacr de guerr de religion qu illustr la saint barthelemi ,-1,-1
6567,car l aspir general a une croissanc respectueus de l environn ne s accompagn pa necessair d une transform de comport individuel ,-1,-1
6568,mai la difficult pour demain est l inegalit meme de forc en presenc ,1,-1
6569,et je n oubli pa que le chercheur indien dign heriti de nom sont parmi le mieux form et le meilleur du mond ,-1,-1
6570,tell est aujourd hui bien entendu la posit de la franc ,-1,-1
6571,je veux parler de la monte de incendi volontair et de leur part croissant dan la violenc urbain ,-1,-1
6572,tou nou refuson le solut simplist brutal qui debouch toujour un jour ou l autr sur la violenc d etat ,-1,-1
6573,en faisant entrer la scienc dan le sanctuair de la vie il portent en eux le meilleur et le pire ,-1,-1
6574,peu a peu doit se mettr en place a cet echelon une verit politiqu de paysag parc que le utilisateur de espac fragil sont de plu en plu nombreux et parc que le transform de paysag sont de plu en plu rapid et de plu en plu disai je il y a un instant irrevers ,1,-1
6575,membr perman du conseil de securit de nation uni puissanc nucleair dote de forc conventionnel signif le royaum uni et la franc ont de interet strategiqu commun ,-1,-1
6576,ell exprim ce que nou voulon ,-1,-1
6577,voila pourquoi notr commiss veut engag son programm region integr de developp de echang afin d instaur une zone de libr echang ,-1,-1
6578,vou ete je le sai madam le mair tre attache a la democrati de proximit et l une de vo premier decis a ete de renforc la vie democratiqu de quartier qui compos votr vill ,-1,-1
6579,ma joie est d autant plu grand que nou somm au maroc l un de pay le plu proch de la franc auquel nou uniss le lien tre fort de l histoir et du coeur ,-1,-1
6580,la franc souhait convaincr se partenair que c est l avenir meme de l europ qui est en jeu ,-1,-1
6581,ce sera sa premier ambit ,-1,-1
6582,beyrouth ou reconcili et reconstruct progress du meme pa ,-1,-1
6583,en temoign aussi et surtout votr presenc mesdam et messieur le ambassadeur ,-1,-1
6584,dan un context mondial devenu moin favor nou devon agir pour retrouv le plu vite possibl un haut niveau de croissanc ,-1,-1
6585,nou avon beaucoup a fair pour liber la democrati local de contraint qui l entrav ,-1,-1
6586,et nou etion peu prepar a cela ,1,1
6587,j y voi la marqu de no destin mele le leg de notr longu histoir partage qui tantot rapprocha no deux peupl tantot le dechira ,-1,-1
6588,parfoi nou somm interrog sur no attent a l egard du haut conseil ,-1,-1
6589,et c est votr assemble qui a abrit tout au long de anne date ce vast debat ,1,-1
6590,au moment ou je m inclin devant leur parent et leur ami j exprim a ceux qui poursuiv leur mission ma total confianc et mon affect ,-1,-1
6591,je me rejoui de pouvoir le dire ici a tahoua dan cet environn superb mai rude ou je voi rassembl tant d homm de femm de jeun fidel a leur valeur mai plein d ardeur pour assur leur avenir et celui du niger ,-1,-1
6592,pay consommateur atteint dan leur forc vive ,-1,-1
6593,il nou oblig a nou interrog sur le role de l etat sur la concept que nou avon de l etat de droit et la manier de le fair vivr ,-1,-1
6594,le cambodg doit avoir tout sa place dan ce nouveau partenariat ,-1,-1
6595,nou somm expos aux meme menac et aux meme risqu ,-1,1
6596,et ma visit dan laquel m accompagn de elu francai deput et senateur est l occas de donner une impuls nouvel a la cooper decentralise entr no deux pay dan la perspect de la prochain rencontr a marseil en juin prochain de no collectivit local ,-1,-1
6597,le communautarism ne saurait etr le choix de la franc ,-1,-1
6598,fort de notr histoir et de notr identit faison une foi encor le choix de l avenir ,-1,-1
6599,il vont pouvoir enfin creer avec ce sentiment inn a tout homm de communiqu le effet de cett creation ,1,-1
6600,autr necessit mai aussi autr sourc possibl d inegalit l acc aux nouveaux outil de la commun le mair de saint etienn en parlait ce matin dan son propo a l hotel de vill ,-1,-1
6601,pour creer un droit intern de la bioethiqu il faut commenc par identifi le question sur lesquel il est a la foi possibl de s entendr et urgent d intervenir ,-1,-1
6602,il appel la franchis ,-1,-1
6603,pour vou et pour nou son devenir ne relev pa de negoci commercial ,-1,-1
6604,nou ne le regretton pa quel que soient le sentiment d amiti que nou avon pour la roumani parc que tout ici a ete remarquabl organis et parfait reussi ,-1,-1
6605,ne passon pa a cote ,-1,1
6606,je vou remerci messieur le presid de voeux que vou venez de me present et auxquel j ai ete tre sensibl ,-1,-1
6607,ce princip ont inspir l action mene par la communaut international dan le balkan ,-1,-1
6608,le premier dan l histoir le code civil a detach le regl civil de regl religieus ,-1,-1
6609,le kellermann a la tete de l arme du centr arriv pour lui preter main fort ,1,-1
6610,il ont besoin d etr encourag soutenu et aid ,-1,-1
6611,c est fair preuv du meme volontarism en matier d educ ,-1,-1
6612,le resultat de la franc dan ce domain sont parmi le plu mauvai en europ ,-1,-1
6613,en an un corp de valeur commun s est progressiv impos ,-1,-1
6614,le conseil de l europ a adopt en date la premier convent sur la bioethiqu ,-1,-1
6615,c est aussi une chanc consider a saisir pour un pay comm le notr ,-1,-1
6616,l offr therapeutiqu doit y etr remis a niveau en facilit l instal de nouveaux medecin en organis et en developp de reseaux de soin en creant de point sant itiner pour la medecin du travail la medecin scolair et la protect maternel et infantil ,-1,-1
6617,mai une foi la loi vote il faudra bien sur la fair vivr sur le terrain ,-1,-1
6618,monsieur le mair au moment ou je retrouv avec croyez le bien beaucoup de joie cett superb vill de noumea votr accueil me touch infini ,-1,-1
6619,il nou ont exprim leur confianc ,-1,-1
6620,comm tout entrepris humain ell se rend compt de se imperfect mai rassembl de peupl hier encor adversair parfoi meme ennemi et toujour concurr ce n est pa une entrepris aise ,1,-1
6621,il est normal d aller plu vite a certain period et moin a d autr ,-1,1
